,Algorithm,Instance,Total Cost,Running Time,Type,Small-ratio,Medium-ratio,Large-ratio,Number of Customers,Number of Clusters,Region
1258,DE,SBY_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_1,1.0,2.0,Generated,0.2,0.6,0.2,50,5,SBY
1259,DE,SBY_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_2,1.0,3.0,Generated,0.2,0.6,0.2,50,5,SBY
1260,DE,SBY_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_0,1.0,0.0,Generated,0.33,0.33,0.33,50,5,SBY
1261,DE,SBY_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_1,1.0,3.0,Generated,0.33,0.33,0.33,50,5,SBY
1262,DE,SBY_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_2,1.0,0.0,Generated,0.33,0.33,0.33,50,5,SBY
1263,DE,SBY_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_0,7.0,8.0,Generated,0.6,0.2,0.2,50,5,SBY
1264,DE,SBY_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_1,8.0,8.0,Generated,0.6,0.2,0.2,50,5,SBY
1265,DE,SBY_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_2,7.0,2.0,Generated,0.6,0.2,0.2,50,5,SBY
1266,DE,SBY_nc_50_ncl_5_nv_100_historical_0,5.0,6.0,Historical,,,,50,5,SBY
1267,DE,SBY_nc_50_ncl_5_nv_100_historical_1,7.0,8.0,Historical,,,,50,5,SBY
1268,DE,SBY_nc_50_ncl_5_nv_100_historical_2,8.0,4.0,Historical,,,,50,5,SBY
1269,GA,JK2_nc_12_ncl_5_nv_30_generated_r_0.20_0.60_0.20_0,2.0,2.0,Generated,0.2,0.6,0.2,15,5,JK2
1270,GA,JK2_nc_12_ncl_5_nv_30_generated_r_0.60_0.20_0.20_0,1.0,5.0,Generated,0.6,0.2,0.2,15,5,JK2
1271,GA,JK2_nc_12_ncl_5_nv_30_historical_0,1.0,2.0,Historical,,,,15,5,JK2
1272,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_0,2.0,4.0,Generated,0.2,0.2,0.6,15,1,JK2
1273,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_1,2.0,4.0,Generated,0.2,0.2,0.6,15,1,JK2
1274,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_2,2.0,7.0,Generated,0.2,0.2,0.6,15,1,JK2
1275,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_0,3.0,5.0,Generated,0.2,0.6,0.2,15,1,JK2
1276,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_1,3.0,0.0,Generated,0.2,0.6,0.2,15,1,JK2
1277,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_2,2.0,6.0,Generated,0.2,0.6,0.2,15,1,JK2
1278,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_0,2.0,7.0,Generated,0.33,0.33,0.33,15,1,JK2
1279,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_1,3.0,3.0,Generated,0.33,0.33,0.33,15,1,JK2
1280,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_2,3.0,0.0,Generated,0.33,0.33,0.33,15,1,JK2
1281,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_0,2.0,2.0,Generated,0.6,0.2,0.2,15,1,JK2
1282,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_1,2.0,2.0,Generated,0.6,0.2,0.2,15,1,JK2
1283,GA,JK2_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_2,1.0,9.0,Generated,0.6,0.2,0.2,15,1,JK2
1284,GA,JK2_nc_15_ncl_1_nv_30_historical_0,1.0,2.0,Historical,,,,15,1,JK2
1285,GA,JK2_nc_15_ncl_1_nv_30_historical_1,1.0,0.0,Historical,,,,15,1,JK2
1286,GA,JK2_nc_15_ncl_1_nv_30_historical_2,1.0,0.0,Historical,,,,15,1,JK2
1287,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_0,3.0,0.0,Generated,0.2,0.2,0.6,15,3,JK2
1288,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_1,2.0,2.0,Generated,0.2,0.2,0.6,15,3,JK2
1289,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_2,2.0,4.0,Generated,0.2,0.2,0.6,15,3,JK2
1290,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_0,3.0,4.0,Generated,0.2,0.6,0.2,15,3,JK2
1291,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_1,2.0,6.0,Generated,0.2,0.6,0.2,15,3,JK2
1292,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_2,3.0,0.0,Generated,0.2,0.6,0.2,15,3,JK2
1293,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_0,3.0,7.0,Generated,0.33,0.33,0.33,15,3,JK2
1294,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_1,2.0,6.0,Generated,0.33,0.33,0.33,15,3,JK2
1295,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_2,3.0,4.0,Generated,0.33,0.33,0.33,15,3,JK2
1296,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_0,2.0,2.0,Generated,0.6,0.2,0.2,15,3,JK2
1297,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_1,2.0,0.0,Generated,0.6,0.2,0.2,15,3,JK2
1298,GA,JK2_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_2,2.0,2.0,Generated,0.6,0.2,0.2,15,3,JK2
1299,GA,JK2_nc_15_ncl_3_nv_30_historical_0,6.0,9.0,Historical,,,,15,3,JK2
1300,GA,JK2_nc_15_ncl_3_nv_30_historical_1,9.0,2.0,Historical,,,,15,3,JK2
1301,GA,JK2_nc_15_ncl_3_nv_30_historical_2,1.0,0.0,Historical,,,,15,3,JK2
1302,GA,JK2_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_0,3.0,0.0,Generated,0.2,0.2,0.6,15,5,JK2
1303,GA,JK2_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_1,2.0,0.0,Generated,0.2,0.2,0.6,15,5,JK2
1304,GA,JK2_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_2,2.0,8.0,Generated,0.2,0.2,0.6,15,5,JK2
1305,GA,JK2_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_0,2.0,6.0,Generated,0.2,0.6,0.2,15,5,JK2
1306,GA,JK2_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_1,3.0,7.0,Generated,0.2,0.6,0.2,15,5,JK2
1307,GA,JK2_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_0,3.0,0.0,Generated,0.33,0.33,0.33,15,5,JK2
1308,GA,JK2_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_1,3.0,0.0,Generated,0.33,0.33,0.33,15,5,JK2
1309,GA,JK2_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_2,2.0,6.0,Generated,0.33,0.33,0.33,15,5,JK2
1310,GA,JK2_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_0,1.0,5.0,Generated,0.6,0.2,0.2,15,5,JK2
1311,GA,JK2_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_1,1.0,9.0,Generated,0.6,0.2,0.2,15,5,JK2
1312,GA,JK2_nc_15_ncl_5_nv_30_historical_0,9.0,3.0,Historical,,,,15,5,JK2
1313,GA,JK2_nc_15_ncl_5_nv_30_historical_1,1.0,2.0,Historical,,,,15,5,JK2
1314,GA,JK2_nc_18_ncl_5_nv_60_generated_r_0.60_0.20_0.20_0,2.0,2.0,Generated,0.6,0.2,0.2,30,5,JK2
1315,GA,JK2_nc_24_ncl_5_nv_60_generated_r_0.20_0.20_0.60_0,3.0,5.0,Generated,0.2,0.2,0.6,30,5,JK2
1316,GA,JK2_nc_24_ncl_5_nv_60_historical_0,1.0,7.0,Historical,,,,30,5,JK2
1317,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_0,5.0,2.0,Generated,0.2,0.2,0.6,30,1,JK2
1318,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_1,4.0,3.0,Generated,0.2,0.2,0.6,30,1,JK2
1319,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.20_0.60_2,4.0,6.0,Generated,0.2,0.2,0.6,30,1,JK2
1320,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_0,6.0,0.0,Generated,0.2,0.6,0.2,30,1,JK2
1321,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_1,4.0,9.0,Generated,0.2,0.6,0.2,30,1,JK2
1322,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.20_0.60_0.20_2,5.0,8.0,Generated,0.2,0.6,0.2,30,1,JK2
1323,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_0,4.0,9.0,Generated,0.33,0.33,0.33,30,1,JK2
1324,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_1,5.0,6.0,Generated,0.33,0.33,0.33,30,1,JK2
1325,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.33_0.33_0.33_2,6.0,1.0,Generated,0.33,0.33,0.33,30,1,JK2
1326,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_0,4.0,1.0,Generated,0.6,0.2,0.2,30,1,JK2
1327,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_1,3.0,7.0,Generated,0.6,0.2,0.2,30,1,JK2
1328,GA,JK2_nc_30_ncl_1_nv_60_generated_r_0.60_0.20_0.20_2,4.0,1.0,Generated,0.6,0.2,0.2,30,1,JK2
1329,GA,JK2_nc_30_ncl_1_nv_60_historical_0,2.0,3.0,Historical,,,,30,1,JK2
1330,GA,JK2_nc_30_ncl_1_nv_60_historical_1,2.0,3.0,Historical,,,,30,1,JK2
1331,GA,JK2_nc_30_ncl_1_nv_60_historical_2,1.0,9.0,Historical,,,,30,1,JK2
1332,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_0,5.0,3.0,Generated,0.2,0.2,0.6,30,3,JK2
1333,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_1,5.0,0.0,Generated,0.2,0.2,0.6,30,3,JK2
1334,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.20_0.60_2,5.0,3.0,Generated,0.2,0.2,0.6,30,3,JK2
1335,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_0,6.0,0.0,Generated,0.2,0.6,0.2,30,3,JK2
1336,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_1,5.0,7.0,Generated,0.2,0.6,0.2,30,3,JK2
1337,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.20_0.60_0.20_2,6.0,4.0,Generated,0.2,0.6,0.2,30,3,JK2
1338,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_0,5.0,6.0,Generated,0.33,0.33,0.33,30,3,JK2
1339,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_1,5.0,6.0,Generated,0.33,0.33,0.33,30,3,JK2
1340,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.33_0.33_0.33_2,6.0,8.0,Generated,0.33,0.33,0.33,30,3,JK2
1341,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_0,4.0,2.0,Generated,0.6,0.2,0.2,30,3,JK2
1342,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_1,3.0,8.0,Generated,0.6,0.2,0.2,30,3,JK2
1343,GA,JK2_nc_30_ncl_3_nv_60_generated_r_0.60_0.20_0.20_2,4.0,3.0,Generated,0.6,0.2,0.2,30,3,JK2
1344,GA,JK2_nc_30_ncl_3_nv_60_historical_0,2.0,7.0,Historical,,,,30,3,JK2
1345,GA,JK2_nc_30_ncl_3_nv_60_historical_1,1.0,9.0,Historical,,,,30,3,JK2
1346,GA,JK2_nc_30_ncl_3_nv_60_historical_2,2.0,3.0,Historical,,,,30,3,JK2
1347,GA,JK2_nc_30_ncl_3_nv_60_historical_3,2.0,5.0,Historical,,,,30,3,JK2
1348,GA,JK2_nc_30_ncl_5_nv_60_generated_r_0.20_0.20_0.60_0,4.0,7.0,Generated,0.2,0.2,0.6,30,5,JK2
1349,GA,JK2_nc_30_ncl_5_nv_60_generated_r_0.20_0.20_0.60_1,4.0,6.0,Generated,0.2,0.2,0.6,30,5,JK2
1350,GA,JK2_nc_30_ncl_5_nv_60_generated_r_0.20_0.60_0.20_0,6.0,4.0,Generated,0.2,0.6,0.2,30,5,JK2
1351,GA,JK2_nc_30_ncl_5_nv_60_generated_r_0.20_0.60_0.20_1,5.0,3.0,Generated,0.2,0.6,0.2,30,5,JK2
1352,GA,JK2_nc_30_ncl_5_nv_60_generated_r_0.20_0.60_0.20_2,6.0,0.0,Generated,0.2,0.6,0.2,30,5,JK2
1353,GA,JK2_nc_30_ncl_5_nv_60_generated_r_0.33_0.33_0.33_0,6.0,4.0,Generated,0.33,0.33,0.33,30,5,JK2
1354,GA,JK2_nc_30_ncl_5_nv_60_generated_r_0.33_0.33_0.33_1,5.0,7.0,Generated,0.33,0.33,0.33,30,5,JK2
1355,GA,JK2_nc_30_ncl_5_nv_60_generated_r_0.33_0.33_0.33_2,5.0,7.0,Generated,0.33,0.33,0.33,30,5,JK2
1356,GA,JK2_nc_30_ncl_5_nv_60_generated_r_0.60_0.20_0.20_0,4.0,1.0,Generated,0.6,0.2,0.2,30,5,JK2
1357,GA,JK2_nc_30_ncl_5_nv_60_generated_r_0.60_0.20_0.20_1,4.0,9.0,Generated,0.6,0.2,0.2,30,5,JK2
1358,GA,JK2_nc_30_ncl_5_nv_60_historical_0,2.0,7.0,Historical,,,,30,5,JK2
1359,GA,JK2_nc_30_ncl_5_nv_60_historical_1,2.0,6.0,Historical,,,,30,5,JK2
1360,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.20_0.20_0.60_0,8.0,7.0,Generated,0.2,0.2,0.6,50,3,JK2
1361,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.20_0.20_0.60_1,7.0,7.0,Generated,0.2,0.2,0.6,50,3,JK2
1362,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.20_0.20_0.60_2,7.0,1.0,Generated,0.2,0.2,0.6,50,3,JK2
1363,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.20_0.60_0.20_0,9.0,8.0,Generated,0.2,0.6,0.2,50,3,JK2
1364,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.20_0.60_0.20_1,9.0,4.0,Generated,0.2,0.6,0.2,50,3,JK2
1365,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.20_0.60_0.20_2,1.0,0.0,Generated,0.2,0.6,0.2,50,3,JK2
1366,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.33_0.33_0.33_0,9.0,4.0,Generated,0.33,0.33,0.33,50,3,JK2
1367,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.33_0.33_0.33_1,9.0,1.0,Generated,0.33,0.33,0.33,50,3,JK2
1368,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.33_0.33_0.33_2,9.0,9.0,Generated,0.33,0.33,0.33,50,3,JK2
1369,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.60_0.20_0.20_0,6.0,0.0,Generated,0.6,0.2,0.2,50,3,JK2
1370,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.60_0.20_0.20_1,6.0,4.0,Generated,0.6,0.2,0.2,50,3,JK2
1371,GA,JK2_nc_48_ncl_3_nv_100_generated_r_0.60_0.20_0.20_2,6.0,4.0,Generated,0.6,0.2,0.2,50,3,JK2
1372,GA,JK2_nc_48_ncl_3_nv_100_historical_0,3.0,1.0,Historical,,,,50,3,JK2
1373,GA,JK2_nc_48_ncl_3_nv_100_historical_1,4.0,1.0,Historical,,,,50,3,JK2
1374,GA,JK2_nc_48_ncl_3_nv_100_historical_2,3.0,8.0,Historical,,,,50,3,JK2
1375,GA,JK2_nc_48_ncl_3_nv_100_historical_3,3.0,5.0,Historical,,,,50,3,JK2
1376,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_0,6.0,9.0,Generated,0.2,0.2,0.6,50,1,JK2
1377,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_1,6.0,9.0,Generated,0.2,0.2,0.6,50,1,JK2
1378,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.20_0.60_2,6.0,6.0,Generated,0.2,0.2,0.6,50,1,JK2
1379,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_0,1.0,0.0,Generated,0.2,0.6,0.2,50,1,JK2
1380,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_1,1.0,1.0,Generated,0.2,0.6,0.2,50,1,JK2
1381,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.20_0.60_0.20_2,9.0,8.0,Generated,0.2,0.6,0.2,50,1,JK2
1382,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_0,1.0,2.0,Generated,0.33,0.33,0.33,50,1,JK2
1383,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_1,1.0,0.0,Generated,0.33,0.33,0.33,50,1,JK2
1384,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.33_0.33_0.33_2,1.0,1.0,Generated,0.33,0.33,0.33,50,1,JK2
1385,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_0,7.0,9.0,Generated,0.6,0.2,0.2,50,1,JK2
1386,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_1,7.0,2.0,Generated,0.6,0.2,0.2,50,1,JK2
1387,GA,JK2_nc_50_ncl_1_nv_100_generated_r_0.60_0.20_0.20_2,6.0,8.0,Generated,0.6,0.2,0.2,50,1,JK2
1388,GA,JK2_nc_50_ncl_1_nv_100_historical_0,4.0,2.0,Historical,,,,50,1,JK2
1389,GA,JK2_nc_50_ncl_1_nv_100_historical_1,4.0,9.0,Historical,,,,50,1,JK2
1390,GA,JK2_nc_50_ncl_1_nv_100_historical_2,4.0,5.0,Historical,,,,50,1,JK2
1391,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_0,7.0,1.0,Generated,0.2,0.2,0.6,50,5,JK2
1392,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_1,7.0,4.0,Generated,0.2,0.2,0.6,50,5,JK2
1393,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.20_0.60_2,8.0,1.0,Generated,0.2,0.2,0.6,50,5,JK2
1394,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_0,1.0,2.0,Generated,0.2,0.6,0.2,50,5,JK2
1395,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_1,1.0,1.0,Generated,0.2,0.6,0.2,50,5,JK2
1396,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.20_0.60_0.20_2,1.0,1.0,Generated,0.2,0.6,0.2,50,5,JK2
1397,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_0,1.0,1.0,Generated,0.33,0.33,0.33,50,5,JK2
1398,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_1,1.0,1.0,Generated,0.33,0.33,0.33,50,5,JK2
1399,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.33_0.33_0.33_2,9.0,5.0,Generated,0.33,0.33,0.33,50,5,JK2
1400,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_0,6.0,2.0,Generated,0.6,0.2,0.2,50,5,JK2
1401,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_1,6.0,1.0,Generated,0.6,0.2,0.2,50,5,JK2
1402,GA,JK2_nc_50_ncl_5_nv_100_generated_r_0.60_0.20_0.20_2,5.0,8.0,Generated,0.6,0.2,0.2,50,5,JK2
1403,GA,JK2_nc_50_ncl_5_nv_100_historical_0,3.0,9.0,Historical,,,,50,5,JK2
1404,GA,JK2_nc_50_ncl_5_nv_100_historical_1,4.0,0.0,Historical,,,,50,5,JK2
1405,GA,JK2_nc_50_ncl_5_nv_100_historical_2,4.0,5.0,Historical,,,,50,5,JK2
1406,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_0,2.0,7.0,Generated,0.2,0.2,0.6,15,1,MKS
1407,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_1,4.0,3.0,Generated,0.2,0.2,0.6,15,1,MKS
1408,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.20_0.60_2,2.0,7.0,Generated,0.2,0.2,0.6,15,1,MKS
1409,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_0,3.0,6.0,Generated,0.2,0.6,0.2,15,1,MKS
1410,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_1,3.0,4.0,Generated,0.2,0.6,0.2,15,1,MKS
1411,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.20_0.60_0.20_2,4.0,2.0,Generated,0.2,0.6,0.2,15,1,MKS
1412,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_0,3.0,5.0,Generated,0.33,0.33,0.33,15,1,MKS
1413,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_1,3.0,3.0,Generated,0.33,0.33,0.33,15,1,MKS
1414,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.33_0.33_0.33_2,3.0,5.0,Generated,0.33,0.33,0.33,15,1,MKS
1415,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_0,1.0,9.0,Generated,0.6,0.2,0.2,15,1,MKS
1416,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_1,3.0,1.0,Generated,0.6,0.2,0.2,15,1,MKS
1417,GA,MKS_nc_15_ncl_1_nv_30_generated_r_0.60_0.20_0.20_2,2.0,3.0,Generated,0.6,0.2,0.2,15,1,MKS
1418,GA,MKS_nc_15_ncl_1_nv_30_historical_0,9.0,4.0,Historical,,,,15,1,MKS
1419,GA,MKS_nc_15_ncl_1_nv_30_historical_1,1.0,9.0,Historical,,,,15,1,MKS
1420,GA,MKS_nc_15_ncl_1_nv_30_historical_2,1.0,5.0,Historical,,,,15,1,MKS
1421,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_0,3.0,5.0,Generated,0.2,0.2,0.6,15,3,MKS
1422,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_1,3.0,2.0,Generated,0.2,0.2,0.6,15,3,MKS
1423,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.20_0.60_2,3.0,9.0,Generated,0.2,0.2,0.6,15,3,MKS
1424,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_0,5.0,3.0,Generated,0.2,0.6,0.2,15,3,MKS
1425,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_1,5.0,3.0,Generated,0.2,0.6,0.2,15,3,MKS
1426,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.20_0.60_0.20_2,5.0,6.0,Generated,0.2,0.6,0.2,15,3,MKS
1427,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_0,3.0,1.0,Generated,0.33,0.33,0.33,15,3,MKS
1428,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_1,2.0,8.0,Generated,0.33,0.33,0.33,15,3,MKS
1429,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.33_0.33_0.33_2,5.0,2.0,Generated,0.33,0.33,0.33,15,3,MKS
1430,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_0,2.0,5.0,Generated,0.6,0.2,0.2,15,3,MKS
1431,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_1,2.0,2.0,Generated,0.6,0.2,0.2,15,3,MKS
1432,GA,MKS_nc_15_ncl_3_nv_30_generated_r_0.60_0.20_0.20_2,2.0,2.0,Generated,0.6,0.2,0.2,15,3,MKS
1433,GA,MKS_nc_15_ncl_3_nv_30_historical_0,1.0,3.0,Historical,,,,15,3,MKS
1434,GA,MKS_nc_15_ncl_3_nv_30_historical_1,9.0,0.0,Historical,,,,15,3,MKS
1435,GA,MKS_nc_15_ncl_3_nv_30_historical_2,1.0,2.0,Historical,,,,15,3,MKS
1436,GA,MKS_nc_15_ncl_3_nv_30_historical_3,1.0,3.0,Historical,,,,15,3,MKS
1437,GA,MKS_nc_15_ncl_3_nv_30_historical_4,1.0,1.0,Historical,,,,15,3,MKS
1438,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_0,3.0,4.0,Generated,0.2,0.2,0.6,15,5,MKS
1439,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_1,3.0,6.0,Generated,0.2,0.2,0.6,15,5,MKS
1440,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.20_0.60_2,3.0,5.0,Generated,0.2,0.2,0.6,15,5,MKS
1441,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_0,3.0,8.0,Generated,0.2,0.6,0.2,15,5,MKS
1442,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_1,4.0,2.0,Generated,0.2,0.6,0.2,15,5,MKS
1443,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.20_0.60_0.20_2,3.0,6.0,Generated,0.2,0.6,0.2,15,5,MKS
1444,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_0,4.0,5.0,Generated,0.33,0.33,0.33,15,5,MKS
1445,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_1,4.0,6.0,Generated,0.33,0.33,0.33,15,5,MKS
1446,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.33_0.33_0.33_2,4.0,6.0,Generated,0.33,0.33,0.33,15,5,MKS
1447,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_0,3.0,2.0,Generated,0.6,0.2,0.2,15,5,MKS
1448,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_1,2.0,2.0,Generated,0.6,0.2,0.2,15,5,MKS
1449,GA,MKS_nc_15_ncl_5_nv_30_generated_r_0.60_0.20_0.20_2,2.0,4.0,Generated,0.6,0.2,0.2,15,5,MKS
1450,GA,MKS_nc_15_ncl_5_nv_30_historical_0,1.0,4.0,Historical,,,,15,5,MKS
